        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU only Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
        Date        , GPU Clock [MHz] , Memory Clock [MHz] , UVD Clock [MHz] , UVD Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , Mem1 VRM Temperature [°C] , Mem2 VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU only Power Draw [W] , GPU Voltage [V] , Memory Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2020-02-12 02:34:42 ,          17.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        3   ,                        678   ,                      119   ,                  12.0   ,         0.725   ,            0.675   ,               52.9   ,                  5289   ,
2020-02-12 02:34:43 ,           6.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        678   ,                      120   ,                  11.0   ,         0.725   ,            0.675   ,               51.5   ,                  5321   ,
2020-02-12 02:34:44 ,           9.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      107   ,                  11.0   ,         0.725   ,            0.675   ,               50.0   ,                  5303   ,
2020-02-12 02:34:45 ,          10.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      115   ,                  11.0   ,         0.725   ,            0.675   ,               48.6   ,                  5303   ,
2020-02-12 02:34:46 ,          18.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  11.0   ,         0.725   ,            0.675   ,               47.1   ,                  5301   ,
2020-02-12 02:34:47 ,          11.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  12.0   ,         0.725   ,            0.675   ,               45.8   ,                  5300   ,
2020-02-12 02:34:48 ,          15.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        3   ,                        670   ,                      112   ,                  12.0   ,         0.725   ,            0.675   ,               44.5   ,                  5298   ,
2020-02-12 02:34:49 ,           9.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  11.0   ,         0.725   ,            0.675   ,               43.1   ,                  5298   ,
2020-02-12 02:34:50 ,          18.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  12.0   ,         0.725   ,            0.675   ,               42.0   ,                  5295   ,
2020-02-12 02:34:51 ,          20.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        3   ,                        670   ,                      112   ,                  12.0   ,         0.725   ,            0.675   ,               40.8   ,                  5292   ,
2020-02-12 02:34:52 ,           6.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  11.0   ,         0.725   ,            0.675   ,               39.9   ,                  5291   ,
2020-02-12 02:34:53 ,           6.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  11.0   ,         0.725   ,            0.675   ,               48.1   ,                  5291   ,
2020-02-12 02:34:54 ,          18.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        3   ,                        670   ,                      112   ,                  12.0   ,         0.725   ,            0.675   ,               46.6   ,                  5290   ,
2020-02-12 02:34:55 ,          14.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  12.0   ,         0.725   ,            0.675   ,               45.1   ,                  5289   ,
2020-02-12 02:34:56 ,          17.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  11.0   ,         0.725   ,            0.675   ,               43.6   ,                  5288   ,
2020-02-12 02:34:57 ,          11.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        670   ,                      112   ,                  11.0   ,         0.725   ,            0.675   ,               42.3   ,                  5287   ,
2020-02-12 02:34:58 ,         182.0   ,           1026.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         15   ,                        4   ,                        763   ,                      121   ,                  26.0   ,         0.725   ,            0.850   ,               52.0   ,                  5352   ,
2020-02-12 02:34:59 ,          14.0   ,            202.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                        817   ,                      121   ,                  12.0   ,         0.725   ,            0.675   ,               60.4   ,                  5378   ,
2020-02-12 02:35:00 ,          29.0   ,            202.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        3   ,                        877   ,                      121   ,                  12.0   ,         0.725   ,            0.675   ,               58.9   ,                  5412   ,
2020-02-12 02:35:01 ,         204.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         16   ,                        6   ,                        954   ,                      124   ,                  13.0   ,         0.750   ,            0.675   ,               57.4   ,                  5465   ,
2020-02-12 02:35:02 ,          48.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          3   ,                        3   ,                        981   ,                      124   ,                  12.0   ,         0.725   ,            0.675   ,               57.0   ,                  5503   ,
2020-02-12 02:35:03 ,          10.0   ,            202.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                       1044   ,                      124   ,                  11.0   ,         0.725   ,            0.675   ,               56.9   ,                  5544   ,
2020-02-12 02:35:04 ,         841.0   ,            738.0   ,         105.0   ,         102.0   ,               53.0   ,                          53.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         81   ,                       55   ,                       1095   ,                      124   ,                  45.0   ,         1.093   ,            0.850   ,               56.5   ,                  5610   ,
2020-02-12 02:35:05 ,          14.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  52.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                       1095   ,                      124   ,                  11.0   ,         0.725   ,            0.675   ,               56.1   ,                  5621   ,
2020-02-12 02:35:06 ,          20.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                       1095   ,                      124   ,                  11.0   ,         0.725   ,            0.675   ,               56.4   ,                  5618   ,
2020-02-12 02:35:07 ,         542.0   ,            722.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,         49   ,                        8   ,                       1222   ,                      126   ,                  25.0   ,         0.725   ,            0.850   ,               56.6   ,                  5627   ,
2020-02-12 02:35:08 ,           6.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                       1222   ,                      126   ,                  11.0   ,         0.725   ,            0.675   ,               56.3   ,                  5628   ,
2020-02-12 02:35:09 ,          12.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                       1323   ,                      127   ,                  11.0   ,         0.725   ,            0.675   ,               56.1   ,                  5629   ,
2020-02-12 02:35:10 ,           8.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          0   ,                        3   ,                       1365   ,                      128   ,                  12.0   ,         0.725   ,            0.675   ,               56.4   ,                  5635   ,
2020-02-12 02:35:11 ,          18.0   ,            200.0   ,         105.0   ,         102.0   ,               51.0   ,                          51.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          1   ,                        3   ,                       1365   ,                      128   ,                  11.0   ,         0.725   ,            0.675   ,               56.1   ,                  5635   ,
2020-02-12 02:35:12 ,          61.0   ,            200.0   ,         105.0   ,         102.0   ,               52.0   ,                          52.0   ,                  50.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                   0   ,          4   ,                        3   ,                       1535   ,                      129   ,                  12.0   ,         0.750   ,            0.675   ,               56.0   ,                  5637   ,
2020-02-12 02:35:13 ,        2007.0   ,           1800.0   ,         105.0   ,         102.0   ,               61.0   ,                          81.0   ,                  54.0   ,                   44.0   ,                     0.0   ,                     0.0   ,               0   ,                  29   ,         99   ,                       36   ,                       1562   ,                      134   ,                 222.0   ,         1.200   ,            0.850   ,               65.1   ,                  5644   ,
2020-02-12 02:35:14 ,        1996.0   ,           1800.0   ,         105.0   ,         102.0   ,               62.0   ,                          83.0   ,                  56.0   ,                   45.0   ,                     0.0   ,                     0.0   ,              24   ,                 845   ,         99   ,                       38   ,                       1564   ,                      134   ,                 229.0   ,         1.200   ,            0.850   ,               63.5   ,                  5648   ,
2020-02-12 02:35:15 ,        1997.0   ,           1800.0   ,         105.0   ,         102.0   ,               63.0   ,                          83.0   ,                  60.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              47   ,                1610   ,         99   ,                       38   ,                       1564   ,                      135   ,                 231.0   ,         1.200   ,            0.850   ,               62.0   ,                  5649   ,
2020-02-12 02:35:16 ,        1998.0   ,           1800.0   ,         105.0   ,         102.0   ,               64.0   ,                          86.0   ,                  58.0   ,                   46.0   ,                     0.0   ,                     0.0   ,              34   ,                1168   ,         99   ,                       37   ,                       1563   ,                      135   ,                 234.0   ,         1.200   ,            0.850   ,               60.4   ,                  5650   ,
2020-02-12 02:35:17 ,        2006.0   ,           1800.0   ,         105.0   ,         102.0   ,               65.0   ,                          86.0   ,                  60.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              28   ,                 959   ,         99   ,                       38   ,                       1563   ,                      135   ,                 231.0   ,         1.187   ,            0.850   ,               58.9   ,                  5650   ,
2020-02-12 02:35:18 ,        2002.0   ,           1800.0   ,         105.0   ,         102.0   ,               65.0   ,                          87.0   ,                  60.0   ,                   47.0   ,                     0.0   ,                     0.0   ,              27   ,                 936   ,         99   ,                       39   ,                       1563   ,                      135   ,                 232.0   ,         1.200   ,            0.850   ,               57.3   ,                  5650   ,
2020-02-12 02:35:19 ,        2001.0   ,           1800.0   ,         105.0   ,         102.0   ,               66.0   ,                          87.0   ,                  60.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              30   ,                1041   ,         99   ,                       38   ,                       1563   ,                      125   ,                 236.0   ,         1.131   ,            0.850   ,               55.8   ,                  5650   ,
2020-02-12 02:35:20 ,        2004.0   ,           1800.0   ,         105.0   ,         102.0   ,               66.0   ,                          88.0   ,                  60.0   ,                   48.0   ,                     0.0   ,                     0.0   ,              36   ,                1228   ,         99   ,                       38   ,                       1563   ,                      125   ,                 234.0   ,         1.156   ,            0.850   ,               54.3   ,                  5650   ,
2020-02-12 02:35:21 ,        2011.0   ,           1800.0   ,         105.0   ,         102.0   ,               67.0   ,                          89.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              40   ,                1386   ,         99   ,                       45   ,                       1563   ,                      125   ,                 228.0   ,         1.081   ,            0.850   ,               52.6   ,                  5650   ,
2020-02-12 02:35:22 ,        2007.0   ,           1800.0   ,         105.0   ,         102.0   ,               67.0   ,                          89.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              41   ,                1408   ,         99   ,                       41   ,                       1563   ,                      125   ,                 228.0   ,         1.200   ,            0.850   ,               51.1   ,                  5650   ,
2020-02-12 02:35:23 ,        2000.0   ,           1800.0   ,         105.0   ,         102.0   ,               68.0   ,                          90.0   ,                  62.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              42   ,                1438   ,         99   ,                       41   ,                       1563   ,                      125   ,                 228.0   ,         1.200   ,            0.850   ,               49.6   ,                  5651   ,
2020-02-12 02:35:24 ,        1996.0   ,           1800.0   ,         105.0   ,         102.0   ,               68.0   ,                          89.0   ,                  60.0   ,                   49.0   ,                     0.0   ,                     0.0   ,              45   ,                1551   ,         99   ,                       37   ,                       1563   ,                      125   ,                 234.0   ,         1.200   ,            0.850   ,               48.5   ,                  5651   ,
2020-02-12 02:35:25 ,        2005.0   ,           1800.0   ,         105.0   ,         102.0   ,               68.0   ,                          90.0   ,                  62.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              46   ,                1596   ,         99   ,                       44   ,                       1563   ,                      125   ,                 228.0   ,         1.068   ,            0.850   ,               48.3   ,                  5652   ,
2020-02-12 02:35:26 ,        1995.0   ,           1800.0   ,         105.0   ,         102.0   ,               68.0   ,                          91.0   ,                  62.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              48   ,                1648   ,         99   ,                       38   ,                       1563   ,                      125   ,                 239.0   ,         1.200   ,            0.850   ,               47.8   ,                  5652   ,
2020-02-12 02:35:27 ,        2002.0   ,           1800.0   ,         105.0   ,         102.0   ,               68.0   ,                          91.0   ,                  64.0   ,                   50.0   ,                     0.0   ,                     0.0   ,              49   ,                1678   ,         99   ,                       37   ,                       1563   ,                      125   ,                 230.0   ,         1.200   ,            0.850   ,               47.4   ,                  5655   ,
2020-02-12 02:35:28 ,        1998.0   ,           1800.0   ,         105.0   ,         102.0   ,               69.0   ,                          92.0   ,                  62.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              47   ,                1618   ,         99   ,                       38   ,                       1563   ,                      125   ,                 234.0   ,         1.112   ,            0.850   ,               47.3   ,                  5655   ,
2020-02-12 02:35:29 ,        1891.0   ,           1238.0   ,         105.0   ,         102.0   ,               66.0   ,                          80.0   ,                  62.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              46   ,                1588   ,         97   ,                       38   ,                       1563   ,                      125   ,                 191.0   ,         1.200   ,            0.850   ,               47.3   ,                  5652   ,
2020-02-12 02:35:30 ,        1986.0   ,           1800.0   ,         105.0   ,         102.0   ,               69.0   ,                          92.0   ,                  62.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              46   ,                1588   ,         99   ,                       30   ,                       1563   ,                      125   ,                 236.0   ,         1.200   ,            0.850   ,               47.3   ,                  5652   ,
2020-02-12 02:35:31 ,        1985.0   ,           1800.0   ,         105.0   ,         102.0   ,               69.0   ,                          91.0   ,                  62.0   ,                   51.0   ,                     0.0   ,                     0.0   ,              46   ,                1566   ,         99   ,                       31   ,                       1563   ,                      125   ,                 242.0   ,         1.168   ,            0.850   ,               47.3   ,                  5652   ,
2020-02-12 02:35:32 ,        1993.0   ,           1800.0   ,         105.0   ,         102.0   ,               69.0   ,                          91.0   ,                  62.0   ,                   52.0   ,                     0.0   ,                     0.0   ,              45   ,                1558   ,         99   ,                       31   ,                       1563   ,                      125   ,                 226.0   ,         1.175   ,            0.850   ,               55.8   ,                  5597   ,
2020-02-12 02:35:33 ,        1989.0   ,           1800.0   ,         105.0   ,         102.0   ,               69.0   ,                          93.0   ,                  62.0   ,                   52.0   ,                     0.0   ,                     0.0   ,              47   ,                1610   ,         99   ,                       33   ,                       1563   ,                      125   ,                 235.0   ,         1.187   ,            0.850   ,               54.1   ,                  5597   ,
2020-02-12 02:35:34 ,        1985.0   ,           1800.0   ,         105.0   ,         102.0   ,               70.0   ,                          92.0   ,                  62.0   ,                   52.0   ,                     0.0   ,                     0.0   ,              50   ,                1730   ,         99   ,                       33   ,                       1563   ,                      125   ,                 234.0   ,         1.200   ,            0.850   ,               52.6   ,                  5597   ,
2020-02-12 02:35:35 ,        2009.0   ,           1800.0   ,         105.0   ,         102.0   ,               70.0   ,                          93.0   ,                  62.0   ,                   52.0   ,                     0.0   ,                     0.0   ,              52   ,                1768   ,         99   ,                       28   ,                       1563   ,                      126   ,                 237.0   ,         1.200   ,            0.850   ,               51.6   ,                  5597   ,
2020-02-12 02:35:36 ,        2010.0   ,           1800.0   ,         105.0   ,         102.0   ,               70.0   ,                          95.0   ,                  62.0   ,                   53.0   ,                     0.0   ,                     0.0   ,              51   ,                1738   ,         99   ,                       26   ,                       1563   ,                      126   ,                 236.0   ,         1.200   ,            0.850   ,               51.5   ,                  5597   ,
2020-02-12 02:35:37 ,        2012.0   ,           1800.0   ,         105.0   ,         102.0   ,               70.0   ,                          95.0   ,                  62.0   ,                   53.0   ,                     0.0   ,                     0.0   ,              50   ,                1708   ,         99   ,                       26   ,                       1563   ,                      126   ,                 238.0   ,         1.200   ,            0.850   ,               51.5   ,                  5598   ,
2020-02-12 02:35:38 ,        2008.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          94.0   ,                  62.0   ,                   53.0   ,                     0.0   ,                     0.0   ,              49   ,                1671   ,         99   ,                       25   ,                       1563   ,                      126   ,                 234.0   ,         1.181   ,            0.850   ,               51.5   ,                  5598   ,
2020-02-12 02:35:39 ,        2010.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          95.0   ,                  62.0   ,                   53.0   ,                     0.0   ,                     0.0   ,              50   ,                1730   ,         99   ,                       28   ,                       1563   ,                      126   ,                 241.0   ,         1.200   ,            0.850   ,               51.4   ,                  5598   ,
2020-02-12 02:35:40 ,        2017.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          95.0   ,                  62.0   ,                   54.0   ,                     0.0   ,                     0.0   ,              53   ,                1828   ,         99   ,                       29   ,                       1563   ,                      126   ,                 240.0   ,         1.200   ,            0.850   ,               59.0   ,                  5598   ,
2020-02-12 02:35:41 ,        1978.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          93.0   ,                  64.0   ,                   54.0   ,                     0.0   ,                     0.0   ,              53   ,                1828   ,         99   ,                       40   ,                       1563   ,                      126   ,                 238.0   ,         1.150   ,            0.850   ,               57.5   ,                  5597   ,
2020-02-12 02:35:42 ,        1988.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          93.0   ,                  64.0   ,                   54.0   ,                     0.0   ,                     0.0   ,              54   ,                1858   ,         99   ,                       40   ,                       1563   ,                      126   ,                 235.0   ,         1.200   ,            0.850   ,               55.9   ,                  5597   ,
2020-02-12 02:35:43 ,        1991.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          92.0   ,                  64.0   ,                   54.0   ,                     0.0   ,                     0.0   ,              52   ,                1798   ,         99   ,                       43   ,                       1563   ,                      126   ,                 233.0   ,         1.200   ,            0.850   ,               54.5   ,                  5595   ,
2020-02-12 02:35:44 ,        1992.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          93.0   ,                  64.0   ,                   54.0   ,                     0.0   ,                     0.0   ,              51   ,                1745   ,         99   ,                       40   ,                       1563   ,                      126   ,                 234.0   ,         1.200   ,            0.850   ,               53.1   ,                  5595   ,
2020-02-12 02:35:45 ,        1986.0   ,           1800.0   ,         105.0   ,         102.0   ,               70.0   ,                          92.0   ,                  64.0   ,                   54.0   ,                     0.0   ,                     0.0   ,              51   ,                1738   ,         99   ,                       40   ,                       1563   ,                      126   ,                 233.0   ,         1.200   ,            0.850   ,               51.6   ,                  5595   ,
2020-02-12 02:35:46 ,        1984.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          93.0   ,                  66.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              51   ,                1738   ,         99   ,                       40   ,                       1595   ,                      126   ,                 236.0   ,         1.181   ,            0.850   ,               61.1   ,                  5599   ,
2020-02-12 02:35:47 ,        2007.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          94.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              51   ,                1738   ,         99   ,                       25   ,                       1595   ,                      126   ,                 230.0   ,         1.200   ,            0.850   ,               59.5   ,                  5599   ,
2020-02-12 02:35:48 ,        2005.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          95.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              50   ,                1708   ,         99   ,                       28   ,                       1595   ,                      126   ,                 235.0   ,         1.200   ,            0.850   ,               58.0   ,                  5599   ,
2020-02-12 02:35:49 ,        1998.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              50   ,                1730   ,         99   ,                       29   ,                       1595   ,                      126   ,                 238.0   ,         1.193   ,            0.850   ,               56.4   ,                  5599   ,
2020-02-12 02:35:50 ,        1995.0   ,           1800.0   ,         105.0   ,         102.0   ,               71.0   ,                          95.0   ,                  64.0   ,                   55.0   ,                     0.0   ,                     0.0   ,              50   ,                1708   ,         99   ,                       29   ,                       1595   ,                      126   ,                 239.0   ,         1.181   ,            0.850   ,               55.1   ,                  5595   ,
2020-02-12 02:35:51 ,        1991.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          94.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              49   ,                1678   ,         99   ,                       28   ,                       1595   ,                      126   ,                 233.0   ,         1.200   ,            0.850   ,               53.6   ,                  5595   ,
2020-02-12 02:35:52 ,        1995.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              51   ,                1764   ,         99   ,                       29   ,                       1595   ,                      126   ,                 233.0   ,         1.200   ,            0.850   ,               52.4   ,                  5594   ,
2020-02-12 02:35:53 ,        1989.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          96.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              51   ,                1738   ,         99   ,                       32   ,                       1595   ,                      126   ,                 233.0   ,         1.150   ,            0.850   ,               51.1   ,                  5594   ,
2020-02-12 02:35:54 ,        1987.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              52   ,                1798   ,         99   ,                       36   ,                       1595   ,                      126   ,                 230.0   ,         1.193   ,            0.850   ,               50.1   ,                  5594   ,
2020-02-12 02:35:55 ,        1967.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  66.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              53   ,                1828   ,         99   ,                       36   ,                       1595   ,                      126   ,                 233.0   ,         1.181   ,            0.850   ,               49.4   ,                  5593   ,
2020-02-12 02:35:56 ,        1964.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  64.0   ,                   56.0   ,                     0.0   ,                     0.0   ,              54   ,                1858   ,         99   ,                       37   ,                       1595   ,                      126   ,                 241.0   ,         1.125   ,            0.850   ,               49.1   ,                  5596   ,
2020-02-12 02:35:57 ,        1974.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              53   ,                1828   ,         99   ,                       36   ,                       1595   ,                      126   ,                 237.0   ,         1.200   ,            0.850   ,               49.0   ,                  5596   ,
2020-02-12 02:35:58 ,        2007.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              52   ,                1790   ,         99   ,                       29   ,                       1615   ,                      126   ,                 232.0   ,         1.200   ,            0.850   ,               57.5   ,                  5595   ,
2020-02-12 02:35:59 ,        2008.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          94.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              51   ,                1745   ,         99   ,                       30   ,                       1615   ,                      126   ,                 232.0   ,         1.200   ,            0.850   ,               56.3   ,                  5595   ,
2020-02-12 02:36:00 ,        2008.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              51   ,                1745   ,         99   ,                       31   ,                       1615   ,                      126   ,                 232.0   ,         1.200   ,            0.850   ,               54.6   ,                  5593   ,
2020-02-12 02:36:01 ,        2002.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              51   ,                1738   ,         99   ,                       30   ,                       1615   ,                      126   ,                 235.0   ,         1.200   ,            0.850   ,               53.1   ,                  5593   ,
2020-02-12 02:36:02 ,        2001.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  64.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              51   ,                1738   ,         99   ,                       32   ,                       1615   ,                      126   ,                 235.0   ,         1.200   ,            0.850   ,               51.9   ,                  5593   ,
2020-02-12 02:36:03 ,        1998.0   ,           1800.0   ,         105.0   ,         102.0   ,               72.0   ,                          95.0   ,                  66.0   ,                   57.0   ,                     0.0   ,                     0.0   ,              50   ,                1730   ,         99   ,                       34   ,                       1615   ,                      126   ,                 233.0   ,         1.200   ,            0.850   ,               50.8   ,                  5593   ,
